Month,Cost Center,Company,Depreciations Amortizations,Taxes,Operating Costs / COGS,Operating Expenses,Sales,Current Assets,Current Liabilities,Assets,Liabilities
7/1/2021 12:00:00 AM,902-Human Ressources,Everest Group,0,0,0,62.7229273,0,0,0,0,0
7/1/2021 12:00:00 AM,903-IT,Everest Group,0,0,0,4177.80826108,0,0,0,0,0
7/1/2021 12:00:00 AM,980-Financial Operations,Everest Group,0,0,0,133.7968638,0,0,0,0,0
7/2/2021 12:00:00 AM,600-National Sales and Services,Everest Group,0,0,274.4799812,0,0,0,0,0,0
7/4/2021 12:00:00 AM,101-General Services,Everest Group,0,0,0,2292.89322406,0,0,0,0,0
7/4/2021 12:00:00 AM,211-Supply,Everest Group,0,0,0,27.31959422,0,0,0,0,0
7/4/2021 12:00:00 AM,503-Marketing,Everest Group,0,0,0,176.07123224,0,0,0,0,0
7/4/2021 12:00:00 AM,580-Research and Development,Everest Group,0,0,0,19.11125602,0,0,0,0,0
7/4/2021 12:00:00 AM,600-National Sales and Services,Everest Group,0,0,4318.365828,258.66347414,26847.210368,0,0,0,0
7/4/2021 12:00:00 AM,640-Exportation Sales and Services,Everest Group,0,0,4507.5095284,278.71921218,5368.678722,0,0,0,0
7/4/2021 12:00:00 AM,650-Subsidiary Sales and Services,Everest Group,0,0,0,-47.62643322,33415.09138,0,0,0,0
7/4/2021 12:00:00 AM,655-Global commercial,Everest Group,0,0,0,326.14210144,0,0,0,0,0
7/4/2021 12:00:00 AM,701-Supply Chain : OM,Everest Group,0,0,0,29.63466898,0,0,0,0,0
7/4/2021 12:00:00 AM,702-Consumer Service,Everest Group,0,0,1216.745845000,82.8205155,10771.342934,0,0,0,0
7/4/2021 12:00:00 AM,704-Online Shop,Everest Group,0,0,471.0235508,29.55572436,4256.608114,0,0,0,0
7/4/2021 12:00:00 AM,901-Board,Everest Group,0,0,0,327.11036196,0,0,0,0,0
7/4/2021 12:00:00 AM,902-Human Ressources,Everest Group,0,0,0,130.31854482,0,0,0,0,0
7/4/2021 12:00:00 AM,903-IT,Everest Group,0,0,0,2210.8916401,0,0,0,0,0
7/4/2021 12:00:00 AM,980-Financial Operations,Everest Group,0,0,0,0,0,0,0,0,0
7/5/2021 12:00:00 AM,101-General Services,Everest Group,0,0,0,14.0958948,0,0,0,0,0
7/5/2021 12:00:00 AM,211-Supply,Everest Group,0,0,1130.3252646,0,0,0,0,0,0
7/5/2021 12:00:00 AM,503-Marketing,Everest Group,0,0,0,163.45245786,0,0,0,0,0
7/5/2021 12:00:00 AM,580-Research and Development,Everest Group,0,0,0,14.0673606,0,0,0,0,0
7/5/2021 12:00:00 AM,600-National Sales and Services,Everest Group,0,0,42212.268509400,152.17574202,107684.664252,0,0,0,0
7/5/2021 12:00:00 AM,640-Exportation Sales and Services,Everest Group,0,0,3366.0559258,340.10008094,7064.761374,0,0,0,0
7/5/2021 12:00:00 AM,650-Subsidiary Sales and Services,Everest Group,0,0,0,-33.08635604,51307.75485,0,0,0,0
7/5/2021 12:00:00 AM,655-Global commercial,Everest Group,0,0,0,1779.4164905,0,0,0,0,0
7/5/2021 12:00:00 AM,702-Consumer Service,Everest Group,0,0,13665.3042106,-12.56075484,28140.61063,0,0,0,0
7/5/2021 12:00:00 AM,704-Online Shop,Everest Group,0,0,441.547722200,-31.3305516,3303.120436,0,0,0,0
7/5/2021 12:00:00 AM,901-Board,Everest Group,0,0,0,47.557,0,0,0,0,0
7/5/2021 12:00:00 AM,902-Human Ressources,Everest Group,0,0,0,82.74918,0,0,0,0,0
7/5/2021 12:00:00 AM,903-IT,Everest Group,0,0,0,515.42466828,0,0,0,0,0
7/5/2021 12:00:00 AM,980-Financial Operations,Everest Group,0,0,0,205.1371195,0,0,0,0,0
7/6/2021 12:00:00 AM,101-General Services,Everest Group,0,0,0,5.4642993,0,0,0,0,0
7/6/2021 12:00:00 AM,211-Supply,Everest Group,0,0,136.48859,0,0,0,0,0,0
7/6/2021 12:00:00 AM,600-National Sales and Services,Everest Group,0,0,10065.9811998,164.94574766,42216.093084,0,0,0,0
7/6/2021 12:00:00 AM,640-Exportation Sales and Services,Everest Group,0,0,142.8897622,2469.32684064,1126.03975,0,0,0,0
7/6/2021 12:00:00 AM,650-Subsidiary Sales and Services,Everest Group,0,0,0,0,1737.144046,0,0,0,0
7/6/2021 12:00:00 AM,690-Supply Chain : US Logistic,Everest Group,0,0,0,2112.6388781,0,0,0,0,0
7/6/2021 12:00:00 AM,702-Consumer Service,Everest Group,0,0,5756.727293000,1648.41217374,20176.190364,0,0,0,0
7/6/2021 12:00:00 AM,703-Customer Services,Everest Group,0,0,2579.919693,0,0,0,0,0,0
7/6/2021 12:00:00 AM,704-Online Shop,Everest Group,0,0,-47.747228,-6.0920517,348.5075,0,0,0,0
7/6/2021 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group,0,0,561.4008736,1959.5291166,0,0,0,0,0
7/6/2021 12:00:00 AM,901-Board,Everest Group,0,0,0,176.12544722,0,0,0,0,0
7/6/2021 12:00:00 AM,902-Human Ressources,Everest Group,0,0,0,452.74264,0,0,0,0,0
7/6/2021 12:00:00 AM,903-IT,Everest Group,0,0,0,167.3293045,0,0,0,0,0
7/6/2021 12:00:00 AM,980-Financial Operations,Everest Group,0,0,0,0,0,0,0,0,0
7/7/2021 12:00:00 AM,101-General Services,Everest Group,0,0,0,11.67619464,0,0,0,0,0
7/7/2021 12:00:00 AM,211-Supply,Everest Group,0,0,404.1203632,0,0,0,0,0,0
7/7/2021 12:00:00 AM,600-National Sales and Services,Everest Group,0,0,6261.259506000,-28.153744,35762.676356,0,0,0,0
7/7/2021 12:00:00 AM,640-Exportation Sales and Services,Everest Group,0,0,2535.2256244,23.11840884,10825.89277,0,0,0,0
7/7/2021 12:00:00 AM,650-Subsidiary Sales and Services,Everest Group,0,0,0,183.38644998,54885.768388,0,0,0,0
7/7/2021 12:00:00 AM,655-Global commercial,Everest Group,0,0,0,-37.05546326,0,0,0,0,0
7/7/2021 12:00:00 AM,702-Consumer Service,Everest Group,0,0,5322.265563800,-9.76154982,18356.760092,0,0,0,0
7/7/2021 12:00:00 AM,703-Customer Services,Everest Group,0,0,0,3347.84730164,0,0,0,0,0
7/7/2021 12:00:00 AM,704-Online Shop,Everest Group,0,0,699.230571000,-51.66021796,6808.355994,0,0,0,0
7/7/2021 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group,0,0,2906.0846218,0,0,0,0,0,0
7/7/2021 12:00:00 AM,903-IT,Everest Group,0,0,0,6.85962168,0,0,0,0,0
7/7/2021 12:00:00 AM,980-Financial Operations,Everest Group,0,0,0,0,0,0,0,0,0
7/8/2021 12:00:00 AM,101-General Services,Everest Group,0,0,0,70.96360426,0,0,0,0,0
7/8/2021 12:00:00 AM,211-Supply,Everest Group,0,0,448.7858976,0,0,0,0,0,0
7/8/2021 12:00:00 AM,580-Research and Development,Everest Group,0,0,0,0.5278827,0,0,0,0,0
7/8/2021 12:00:00 AM,600-National Sales and Services,Everest Group,0,0,4388.4838688,-22.922474,24044.604386,0,0,0,0
7/8/2021 12:00:00 AM,640-Exportation Sales and Services,Everest Group,0,0,-209.4124938,0,191.7993,0,0,0,0
7/8/2021 12:00:00 AM,650-Subsidiary Sales and Services,Everest Group,0,0,0,202.89147796,21816.367606,0,0,0,0
7/8/2021 12:00:00 AM,702-Consumer Service,Everest Group,0,0,6839.039010400,75.73547364,28199.390626,0,0,0,0
7/8/2021 12:00:00 AM,704-Online Shop,Everest Group,0,0,478.4995112,-18.44926258,4388.291072,0,0,0,0
7/8/2021 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group,0,0,-907.5207196,0,0,0,0,0,0
7/8/2021 12:00:00 AM,980-Financial Operations,Everest Group,0,0,0,0,0,0,0,0,0
7/9/2021 12:00:00 AM,101-General Services,Everest Group,0,0,0,2.19332884,0,0,0,0,0
7/11/2021 12:00:00 AM,211-Supply,Everest Group,0,0,29.48534,0,0,0,0,0,0
7/11/2021 12:00:00 AM,580-Research and Development,Everest Group,0,0,0,8.13129586,0,0,0,0,0
7/11/2021 12:00:00 AM,600-National Sales and Services,Everest Group,0,0,24408.0500546,-13.030618,142820.2963,0,0,0,0
7/11/2021 12:00:00 AM,640-Exportation Sales and Services,Everest Group,0,0,895.469775800,-25.775894,1770.648836,0,0,0,0
7/11/2021 12:00:00 AM,650-Subsidiary Sales and Services,Everest Group,0,0,0,-243.94933834,67149.588682000,0,0,0,0
7/11/2021 12:00:00 AM,655-Global commercial,Everest Group,0,0,5072.42962,20.58647416,0,0,0,0,0
7/11/2021 12:00:00 AM,702-Consumer Service,Everest Group,0,0,1384.7076576,0,10286.537756,0,0,0,0
7/11/2021 12:00:00 AM,704-Online Shop,Everest Group,0,0,38.7304208,-2.97611706,510.301506,0,0,0,0
7/11/2021 12:00:00 AM,980-Financial Operations,Everest Group,0,0,0,0,0,0,0,0,0
7/12/2021 12:00:00 AM,101-General Services,Everest Group,0,0,0,-187.41928358,0,0,0,0,0
7/12/2021 12:00:00 AM,211-Supply,Everest Group,0,0,196.600638,0,0,0,0,0,0
7/12/2021 12:00:00 AM,503-Marketing,Everest Group,0,0,0,-302.08111286,0,0,0,0,0
7/12/2021 12:00:00 AM,600-National Sales and Services,Everest Group,0,0,3588.8129138,74.66449,12135.2715,0,0,0,0
7/12/2021 12:00:00 AM,640-Exportation Sales and Services,Everest Group,0,0,776.9672432,-2381.17518544,4113.465268,0,0,0,0
7/12/2021 12:00:00 AM,650-Subsidiary Sales and Services,Everest Group,0,0,0,-32.6526362,55432.824216,0,0,0,0
7/12/2021 12:00:00 AM,655-Global commercial,Everest Group,0,0,0,8.4080776,0,0,0,0,0
7/12/2021 12:00:00 AM,702-Consumer Service,Everest Group,0,0,6436.820927200,-5.26075534,21086.72269,0,0,0,0
7/12/2021 12:00:00 AM,704-Online Shop,Everest Group,0,0,344.835807,-29.47012176,3274.836048,0,0,0,0
7/12/2021 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group,0,0,-82.606509000,0,0,0,0,0,0
7/12/2021 12:00:00 AM,901-Board,Everest Group,0,0,0,11.86452036,0,0,0,0,0
7/12/2021 12:00:00 AM,902-Human Ressources,Everest Group,0,0,0,-82.74918,0,0,0,0,0
7/12/2021 12:00:00 AM,980-Financial Operations,Everest Group,0,0,0,3.4050812,0,0,0,0,0
7/13/2021 12:00:00 AM,101-General Services,Everest Group,0,0,0,-167.15239246,0,0,0,0,0
7/13/2021 12:00:00 AM,211-Supply,Everest Group,0,0,342.7623218,0,0,0,0,0,0
7/13/2021 12:00:00 AM,503-Marketing,Everest Group,0,0,0,11.08173214,0,0,0,0,0
7/13/2021 12:00:00 AM,580-Research and Development,Everest Group,0,0,0,-14.0673606,0,0,0,0,0
7/13/2021 12:00:00 AM,600-National Sales and Services,Everest Group,0,0,6557.3208538,-182.97365522,34529.69047,0,0,0,0
7/13/2021 12:00:00 AM,640-Exportation Sales and Services,Everest Group,0,0,361.6900078,946.85987,1543.989172,0,0,0,0
7/13/2021 12:00:00 AM,650-Subsidiary Sales and Services,Everest Group,0,0,0,-233.75597096,35755.023612,0,0,0,0
7/13/2021 12:00:00 AM,655-Global commercial,Everest Group,0,0,-5072.42962,44.77586664,0,0,0,0,0
7/13/2021 12:00:00 AM,690-Supply Chain : US Logistic,Everest Group,0,0,0,-2112.6388781,0,0,0,0,0
7/13/2021 12:00:00 AM,702-Consumer Service,Everest Group,0,0,7954.773787400,-2075.9343855,22031.327032,0,0,0,0
7/13/2021 12:00:00 AM,704-Online Shop,Everest Group,0,0,244.157638,-8.38049454,992.83778,0,0,0,0
7/13/2021 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group,0,0,15366.284941,-2116.2912557,0,0,0,0,0
7/13/2021 12:00:00 AM,901-Board,Everest Group,0,0,0,-176.12544722,0,0,0,0,0
7/13/2021 12:00:00 AM,902-Human Ressources,Everest Group,0,0,0,-452.74264,0,0,0,0,0
7/13/2021 12:00:00 AM,903-IT,Everest Group,0,0,0,-559.00114738,0,0,0,0,0
7/13/2021 12:00:00 AM,980-Financial Operations,Everest Group,0,0,0,117.18805712,0,0,0,0,0
7/14/2021 12:00:00 AM,101-General Services,Everest Group,0,0,0,24.23790062,0,0,0,0,0
7/14/2021 12:00:00 AM,503-Marketing,Everest Group,0,0,0,128.45240814,0,0,0,0,0
7/14/2021 12:00:00 AM,600-National Sales and Services,Everest Group,0,0,15940.012589,1509.39545362,29324.536274,0,0,0,0
7/14/2021 12:00:00 AM,640-Exportation Sales and Services,Everest Group,0,0,179.385004,-3.64001278,1014.834612,0,0,0,0
7/14/2021 12:00:00 AM,650-Subsidiary Sales and Services,Everest Group,0,0,0,-5.36633188,87803.027620000,0,0,0,0
7/14/2021 12:00:00 AM,690-Supply Chain : US Logistic,Everest Group,0,0,0,110.33224,0,0,0,0,0
7/14/2021 12:00:00 AM,702-Consumer Service,Everest Group,0,0,2589.459627200,-6.46870314,14784.659164,0,0,0,0
7/14/2021 12:00:00 AM,703-Customer Services,Everest Group,0,0,0,899.53494816,0,0,0,0,0
7/14/2021 12:00:00 AM,704-Online Shop,Everest Group,0,0,297.801934,48.54903902,2843.686604,0,0,0,0
7/14/2021 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group,0,0,14.3431912,0,0,0,0,0,0
7/14/2021 12:00:00 AM,980-Financial Operations,Everest Group,0,0,0,0,0,0,0,0,0
7/15/2021 12:00:00 AM,101-General Services,Everest Group,0,0,0,9.60841628,0,0,0,0,0
7/15/2021 12:00:00 AM,503-Marketing,Everest Group,0,0,0,30.816936,0,0,0,0,0
7/15/2021 12:00:00 AM,600-National Sales and Services,Everest Group,0,0,693.7329818,-3.899674,2993.07855,0,0,0,0
7/15/2021 12:00:00 AM,640-Exportation Sales and Services,Everest Group,0,0,12888.8600944,-23.69670196,49964.813646,0,0,0,0
7/15/2021 12:00:00 AM,650-Subsidiary Sales and Services,Everest Group,0,0,0,-68.13301162,13120.552676,0,0,0,0
7/15/2021 12:00:00 AM,655-Global commercial,Everest Group,0,0,0,-61.75942248,0,0,0,0,0
7/15/2021 12:00:00 AM,702-Consumer Service,Everest Group,0,0,2566.014026200,-8.702931,15419.538882,0,0,0,0
7/15/2021 12:00:00 AM,704-Online Shop,Everest Group,0,0,103.4650092,-9.79864428,1107.013644,0,0,0,0
7/15/2021 12:00:00 AM,980-Financial Operations,Everest Group,0,0,0,0,0,0,0,0,0
7/16/2021 12:00:00 AM,101-General Services,Everest Group,0,0,0,229.27800384,0,0,0,0,0
7/16/2021 12:00:00 AM,600-National Sales and Services,Everest Group,0,0,163.405852,0,0,0,0,0,0
7/16/2021 12:00:00 AM,702-Consumer Service,Everest Group,0,0,0,413.59752216,0,0,0,0,0
7/16/2021 12:00:00 AM,903-IT,Everest Group,0,0,0,1002.8106805,0,0,0,0,0
7/18/2021 12:00:00 AM,101-General Services,Everest Group,0,0,0,528.40297358,0,0,0,0,0
7/18/2021 12:00:00 AM,211-Supply,Everest Group,0,0,93.259277,0,0,0,0,0,0
7/18/2021 12:00:00 AM,503-Marketing,Everest Group,0,0,0,3.02082064,0,0,0,0,0
7/18/2021 12:00:00 AM,580-Research and Development,Everest Group,0,0,0,9.37063128,0,0,0,0,0
7/18/2021 12:00:00 AM,600-National Sales and Services,Everest Group,0,0,27462.7598128,-3.709446,135266.951446,0,0,0,0
7/18/2021 12:00:00 AM,640-Exportation Sales and Services,Everest Group,0,0,4225.772349000,0.53549182,17258.552872,0,0,0,0
7/18/2021 12:00:00 AM,650-Subsidiary Sales and Services,Everest Group,0,0,0,-8.26160204,55165.353122000,0,0,0,0
7/18/2021 12:00:00 AM,702-Consumer Service,Everest Group,0,0,448.681272200,-1.7405862,8458.34913,0,0,0,0
7/18/2021 12:00:00 AM,704-Online Shop,Everest Group,0,0,8.759999400,0,85.603056,0,0,0,0
7/18/2021 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group,0,0,-5.7829312,0,0,0,0,0,0
7/18/2021 12:00:00 AM,980-Financial Operations,Everest Group,0,0,0,0,0,0,0,0,0
7/19/2021 12:00:00 AM,101-General Services,Everest Group,0,0,0,-79.46489358,0,0,0,0,0
7/19/2021 12:00:00 AM,211-Supply,Everest Group,0,0,3826.4742656,0,0,0,0,0,0
7/19/2021 12:00:00 AM,503-Marketing,Everest Group,0,0,0,9.93751072,0,0,0,0,0
7/19/2021 12:00:00 AM,580-Research and Development,Everest Group,0,0,0,2.7012376,0,0,0,0,0
7/19/2021 12:00:00 AM,600-National Sales and Services,Everest Group,0,0,5583.3534938,-31.292506,40056.97135,0,0,0,0
7/19/2021 12:00:00 AM,640-Exportation Sales and Services,Everest Group,0,0,2957.398624800,-127.36335284,28192.776194,0,0,0,0
7/19/2021 12:00:00 AM,650-Subsidiary Sales and Services,Everest Group,0,0,0,-21.43774446,39350.928804,0,0,0,0
7/19/2021 12:00:00 AM,702-Consumer Service,Everest Group,0,0,6614.893358000,-11.3138103,32299.550118,0,0,0,0
7/19/2021 12:00:00 AM,704-Online Shop,Everest Group,0,0,586.063933800,-20.91651974,5142.374776,0,0,0,0
7/19/2021 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group,0,0,-1008.2464456,0,0,0,0,0,0
7/19/2021 12:00:00 AM,901-Board,Everest Group,0,0,0,-47.557,0,0,0,0,0
7/19/2021 12:00:00 AM,903-IT,Everest Group,0,0,0,-450.33054896,0,0,0,0,0
7/19/2021 12:00:00 AM,980-Financial Operations,Everest Group,0,0,0,0,0,0,0,0,0
7/20/2021 12:00:00 AM,101-General Services,Everest Group,0,0,0,-498.2118877,0,0,0,0,0
7/20/2021 12:00:00 AM,211-Supply,Everest Group,0,0,7415.56301,-50.68910402,0,0,0,0,0
7/20/2021 12:00:00 AM,503-Marketing,Everest Group,0,0,0,-21.51098224,0,0,0,0,0
7/20/2021 12:00:00 AM,580-Research and Development,Everest Group,0,0,0,-19.11125602,0,0,0,0,0
7/20/2021 12:00:00 AM,600-National Sales and Services,Everest Group,0,0,4396.482956200,-3836.52876654,20223.154754,0,0,0,0
7/20/2021 12:00:00 AM,640-Exportation Sales and Services,Everest Group,0,0,3087.1055866,236.25176232,19727.149266,0,0,0,0
7/20/2021 12:00:00 AM,650-Subsidiary Sales and Services,Everest Group,0,0,0,-133.59427098,19279.117638,0,0,0,0
7/20/2021 12:00:00 AM,655-Global commercial,Everest Group,0,0,0,3.016064940,0,0,0,0,0
7/20/2021 12:00:00 AM,690-Supply Chain : US Logistic,Everest Group,0,0,0,-82.34589664,0,0,0,0,0
7/20/2021 12:00:00 AM,701-Supply Chain : OM,Everest Group,0,0,0,-7.75844898,0,0,0,0,0
7/20/2021 12:00:00 AM,702-Consumer Service,Everest Group,0,0,5467.171742800,-21.93614182,20501.345458,0,0,0,0
7/20/2021 12:00:00 AM,703-Customer Services,Everest Group,0,0,-2655.8016422,-20.4685328,0,0,0,0,0
7/20/2021 12:00:00 AM,704-Online Shop,Everest Group,0,0,124.1047472,-2.6108793,695.303708,0,0,0,0
7/20/2021 12:00:00 AM,901-Board,Everest Group,0,0,0,-29.67842142,0,0,0,0,0
7/20/2021 12:00:00 AM,902-Human Ressources,Everest Group,0,0,0,-8.29679422,0,0,0,0,0
7/20/2021 12:00:00 AM,903-IT,Everest Group,0,0,0,-28.0063173,0,0,0,0,0
7/20/2021 12:00:00 AM,980-Financial Operations,Everest Group,0,0,0,214.09971172,0,0,0,0,0
7/21/2021 12:00:00 AM,101-General Services,Everest Group,0,0,0,120.94981582,0,0,0,0,0
7/21/2021 12:00:00 AM,211-Supply,Everest Group,0,0,-7.3523122,22.589575,0,0,0,0,0
7/21/2021 12:00:00 AM,503-Marketing,Everest Group,0,0,0,-45.65472,0,0,0,0,0
7/21/2021 12:00:00 AM,600-National Sales and Services,Everest Group,0,0,-6972.8263628,-1554.47948962,9023.979206,0,0,0,0
7/21/2021 12:00:00 AM,640-Exportation Sales and Services,Everest Group,0,0,1368.9853134,-56.0934815,14011.39553,0,0,0,0
7/21/2021 12:00:00 AM,650-Subsidiary Sales and Services,Everest Group,0,0,2.768181730e-11,-62.9464452,19830.278644,0,0,0,0
7/21/2021 12:00:00 AM,655-Global commercial,Everest Group,0,0,0,16.549836,0,0,0,0,0
7/21/2021 12:00:00 AM,690-Supply Chain : US Logistic,Everest Group,0,0,0,82.74918,0,0,0,0,0
7/21/2021 12:00:00 AM,702-Consumer Service,Everest Group,0,0,2555.180541600,-62.5326993,12490.739536,0,0,0,0
7/21/2021 12:00:00 AM,703-Customer Services,Everest Group,0,0,0,-2350.35349374,0,0,0,0,0
7/21/2021 12:00:00 AM,704-Online Shop,Everest Group,0,0,284.295746000,-4.32863814,2509.54242,0,0,0,0
7/21/2021 12:00:00 AM,980-Financial Operations,Everest Group,0,0,26.251464,0,0,0,0,0,0
7/22/2021 12:00:00 AM,211-Supply,Everest Group,0,0,-91.0621436,20.35629828,0,0,0,0,0
7/22/2021 12:00:00 AM,503-Marketing,Everest Group,0,0,0,8.370032,0,0,0,0,0
7/22/2021 12:00:00 AM,600-National Sales and Services,Everest Group,0,0,29498.1233216,-3.424104,12693.31613,0,0,0,0
7/22/2021 12:00:00 AM,640-Exportation Sales and Services,Everest Group,0,0,2523.2507718,-351.18086194,10361.603868,0,0,0,0
7/22/2021 12:00:00 AM,650-Subsidiary Sales and Services,Everest Group,0,0,0,-53.009885620,34281.50506,0,0,0,0
7/22/2021 12:00:00 AM,655-Global commercial,Everest Group,0,0,0,-1823.39910638,0,0,0,0,0
7/22/2021 12:00:00 AM,702-Consumer Service,Everest Group,0,0,683.184839200,-3.74178476,7719.253652,0,0,0,0
7/22/2021 12:00:00 AM,704-Online Shop,Everest Group,0,0,45.844948000,-5.40437748,602.134434,0,0,0,0
7/22/2021 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group,0,0,-972.8830604,156.7621391,0,0,0,0,0
7/22/2021 12:00:00 AM,902-Human Ressources,Everest Group,0,0,0,34.2220172,0,0,0,0,0
7/22/2021 12:00:00 AM,980-Financial Operations,Everest Group,0,0,0,0,0,0,0,0,0
7/23/2021 12:00:00 AM,600-National Sales and Services,Everest Group,0,0,100.2882016,0,0,0,0,0,0
7/25/2021 12:00:00 AM,101-General Services,Everest Group,0,0,0,4.67675538,0,0,0,0,0
7/25/2021 12:00:00 AM,600-National Sales and Services,Everest Group,0,0,3164.4618028,-9.796742,26001.97633,0,0,0,0
7/25/2021 12:00:00 AM,640-Exportation Sales and Services,Everest Group,0,0,47945.968703000,1087.85401018,221103.319998,0,0,0,0
7/25/2021 12:00:00 AM,650-Subsidiary Sales and Services,Everest Group,0,0,0,-15.7508784,54434.381474,0,0,0,0
7/25/2021 12:00:00 AM,702-Consumer Service,Everest Group,0,0,5645.672186600,25.5951774,22108.16212,0,0,0,0
7/25/2021 12:00:00 AM,704-Online Shop,Everest Group,0,0,1042.8013618,-20.48375104,3911.11941,0,0,0,0
7/25/2021 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group,0,0,374.6635574,0,0,0,0,0,0
7/25/2021 12:00:00 AM,980-Financial Operations,Everest Group,0,0,0,0,0,0,0,0,0
7/26/2021 12:00:00 AM,101-General Services,Everest Group,0,0,0,44.82057022,0,0,0,0,0
7/26/2021 12:00:00 AM,211-Supply,Everest Group,0,0,320.0490986,0,0,0,0,0,0
7/26/2021 12:00:00 AM,503-Marketing,Everest Group,0,0,0,1558.85853818,0,0,0,0,0
7/26/2021 12:00:00 AM,580-Research and Development,Everest Group,0,0,0,8.246383800,0,0,0,0,0
7/26/2021 12:00:00 AM,600-National Sales and Services,Everest Group,0,0,5125.6839486,66.4704189,24374.75876,0,0,0,0
7/26/2021 12:00:00 AM,640-Exportation Sales and Services,Everest Group,0,0,19501.7085014,-163.56469238,75676.581772,0,0,0,0
7/26/2021 12:00:00 AM,650-Subsidiary Sales and Services,Everest Group,0,0,0,-29.8420175,39520.154432,0,0,0,0
7/26/2021 12:00:00 AM,655-Global commercial,Everest Group,0,0,0,5.16564134,0,0,0,0,0
7/26/2021 12:00:00 AM,702-Consumer Service,Everest Group,0,0,2694.417926200,5.36538074,15391.658282,0,0,0,0
7/26/2021 12:00:00 AM,704-Online Shop,Everest Group,0,0,499.6433534,0.2758306,2982.724272,0,0,0,0
7/26/2021 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group,0,0,-970.8951778,0,0,0,0,0,0
7/26/2021 12:00:00 AM,901-Board,Everest Group,0,0,0,22.96622644,0,0,0,0,0
7/26/2021 12:00:00 AM,980-Financial Operations,Everest Group,0,0,0,20.03766638,0,0,0,0,0
7/27/2021 12:00:00 AM,101-General Services,Everest Group,0,0,0,139.246896,0,0,0,0,0
7/27/2021 12:00:00 AM,211-Supply,Everest Group,0,0,268.6780272,49.30995102,0,0,0,0,0
7/27/2021 12:00:00 AM,503-Marketing,Everest Group,0,0,0,470.59458666,0,0,0,0,0
7/27/2021 12:00:00 AM,580-Research and Development,Everest Group,0,0,0,1287.12449816,0,0,0,0,0
7/27/2021 12:00:00 AM,600-National Sales and Services,Everest Group,0,0,3639.2804022,904.77763184,19245.055236,0,0,0,0
7/27/2021 12:00:00 AM,640-Exportation Sales and Services,Everest Group,0,0,-1874.0121192,519.63060936,-5141.47106,0,0,0,0
7/27/2021 12:00:00 AM,650-Subsidiary Sales and Services,Everest Group,0,0,0,-13.2874258,27816.888022,0,0,0,0
7/27/2021 12:00:00 AM,655-Global commercial,Everest Group,0,0,0,375.41876256,0,0,0,0,0
7/27/2021 12:00:00 AM,690-Supply Chain : US Logistic,Everest Group,0,0,0,1.42671,0,0,0,0,0
7/27/2021 12:00:00 AM,702-Consumer Service,Everest Group,0,0,6343.095591600,950.52461242,23703.547736,0,0,0,0
7/27/2021 12:00:00 AM,704-Online Shop,Everest Group,0,0,338.700954,-9.40582346,1701.476106,0,0,0,0
7/27/2021 12:00:00 AM,901-Board,Everest Group,0,0,0,689.30922966,0,0,0,0,0
7/27/2021 12:00:00 AM,902-Human Ressources,Everest Group,0,0,0,145.0155601,0,0,0,0,0
7/27/2021 12:00:00 AM,903-IT,Everest Group,0,0,0,19.0228,0,0,0,0,0
7/27/2021 12:00:00 AM,980-Financial Operations,Everest Group,0,0,0,133.8824664,0,0,0,0,0
7/28/2021 12:00:00 AM,101-General Services,Everest Group,0,0,0,75.30841178,0,0,0,0,0
7/28/2021 12:00:00 AM,600-National Sales and Services,Everest Group,0,0,1182.0007008,-13.981758,5721.53175,0,0,0,0
7/28/2021 12:00:00 AM,640-Exportation Sales and Services,Everest Group,0,0,5117.7419296,-79.94617042,24593.842592,0,0,0,0
7/28/2021 12:00:00 AM,650-Subsidiary Sales and Services,Everest Group,0,0,0,-11.2472305,56506.015808,0,0,0,0
7/28/2021 12:00:00 AM,655-Global commercial,Everest Group,0,0,0,21.81154248,0,0,0,0,0
7/28/2021 12:00:00 AM,690-Supply Chain : US Logistic,Everest Group,0,0,0,3071.14260398,0,0,0,0,0
7/28/2021 12:00:00 AM,702-Consumer Service,Everest Group,0,0,2084.7276748,9.27266386,12045.794002,0,0,0,0
7/28/2021 12:00:00 AM,703-Customer Services,Everest Group,0,0,0,1171.70080574,0,0,0,0,0
7/28/2021 12:00:00 AM,704-Online Shop,Everest Group,0,0,2116.096272,-14.48776448,6066.847402,0,0,0,0
7/28/2021 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group,0,0,1046.254,0,0,0,0,0,0
7/28/2021 12:00:00 AM,901-Board,Everest Group,0,0,0,6.31937416,0,0,0,0,0
